udise_code,school_name,state_code,state,district_code,district,block_code,block,village_or_ward,cluster,category,management,school_type,location,status,pincode,latitude,longitude,pulled_at,schoolId,schoolStatus,schoolStatusName,schIdMerged,schMergedYear,isNewCY,isOperational2018To19,isOperational2019To20,isOperational2020To21,isOperational2021To22,isOperational2022To23,classFrm,classTo,schCategoryId,schMgmtId,schMgmtDesc,schMgmtDescSt,schBroadMgmtId,schmgmtParentId,schType,schTypeDesc,schLocRuralUrban,address,email,villWardCd,villageId,clusterCd,clusterId,lgdStateId,lgdblockId,lgdblockName,lgdpanchayatId,lgdvillageId,lgdvillName,lgdvillpanchayatName,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,sessionYear,yearId,lastmodifiedTime,keyFlag,stateId,districtId,blockId,coord_source,coord_pulled_at
01021701301,BOYS MIDDLE SCHOOL HABAK TANGOO,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,HABAK TANGOO,BMS ARAMPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193401,34.126306,74.617482,2026-09-02T17:02:56,1004602,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HABAK TANGOO SINGHPORA PATTAN,bmshabaktango[at]gmail[dot]com,010217013,1007215,0102170005,1001014,1,30,Singhpora,241927,2366,Habak Tangoo,Habaktangoo,,,,,2026-27,13,2026-01-25 20:15:39.55,,101,1002,10180,kys_by_year,2026-09-04T23:14:50+00:00
01020605601,BOYS MIDDLE SCHOOL HACHAIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,HACHIPORA,ZETHAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193303,34.2985,74.2792,2026-09-02T17:02:56,1003686,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Hachipora Rafiabad Baramulla,bmshachipora[at]gmail[dot]com,010206056,1008384,0102060007,1001078,1,7009,Kandi Rafiabad,242414,2262,Hachipora (Adilbagh),Hachipora,,,,,2026-27,13,2026-02-01 22:48:17.033,,101,1002,10172,kys_by_year,2026-09-04T23:14:51+00:00
01021800402,BOYS MIDDLE SCHOOL HAIGAM PAYEEN,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,HAIGAM,MS TARZOO,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.2476,74.513,2026-09-02T17:02:56,1004731,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HYGAM SOPORE BARAMULLA,bmshaigam[at]gmail[dot]com,010218004,1007297,0102180006,1001105,1,7016,Sangrama,241956,2219,Hygam,Hygam- B,,,,,2026-27,13,2026-01-30 13:44:31.828,,101,1002,10181,kys_by_year,2026-09-04T23:14:51+00:00
01022203502,BOYS MIDDLE SCHOOL HAIL JAGEER,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,HAIL,SALOOSA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193108,34.1869,74.4596,2026-09-02T17:02:56,1005234,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Hail Kreeri Baramulla,bmshail123[at]gmail[dot]com,010222035,1008242,0102220007,1001041,1,35,Wagoora,242453,2464,Hail Jagir,Hail Jagir,,,,,2026-27,13,2026-01-22 21:04:33.19,,101,1002,10184,kys_by_year,2026-09-04T23:14:51+00:00
01021703501,BOYS MIDDLE SCHOOL HARINARA,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,HARINARA,GMS KHANPETH,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.171456,74.612315,2026-09-02T17:02:56,1004653,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HARINARA SINGHPORA PATTAN 193121,harinaraschool[at]gmail[dot]com,010217035,1007790,0102170004,1001013,1,30,Singhpora,241921,2360,Harinara,Harinara,,,,,2026-27,13,2026-01-25 20:25:11.402,,101,1002,10180,kys_by_year,2026-09-04T23:14:52+00:00
01022204802,BOYS MIDDLE SCHOOL HARISHNAR,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,HARISH NAR,KAKOTHAL,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193108,34.1405,74.4264,2026-09-02T17:02:56,1005265,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HARASHNAR WAGOORA BARAMULLA,bmsharishnar[at]gmail[dot]com,010222048,1008554,0102220012,1001046,1,35,Wagoora,242445,2491,Kakothal,Kakovthal A,,,,,2026-27,13,2026-01-22 21:23:54.209,,101,1002,10184,kys_by_year,2026-09-04T23:14:52+00:00
01021803075,BOYS MIDDLE SCHOOL HATISHAH,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,SOPORE,CHANKHAN,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193201,34.2849,74.4791,2026-09-02T17:02:56,1004821,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,HATHISHAH SOPORE BARAMULLA,hatishah123[at]gmail[dot]com,010218030,1002508,0102180009,1001108,1,0,,,,,,248149,Municipal Council Sopore-Notified Area Council,67901,Sopore (TC) - Ward No.4,2026-27,13,2025-03-03 00:11:18.042,,101,1002,10181,kys_by_year,2026-09-04T23:14:52+00:00
01020604902,BOYS MIDDLE SCHOOL HUNOORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,HUNURA,KANGROOSA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193303,34.3003,74.2425,2026-09-02T17:02:56,1003674,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"Khan Mohlla, Hunoora,Dangiwacha, Baramulla",bmshunoora[at]gmail[dot]com,010206049,1008378,0102060008,1001079,1,7009,Kandi Rafiabad,242412,2268,Hunru,Pukwara,,,,,2026-27,13,2026-02-01 22:49:41.242,,101,1002,10172,kys_by_year,2026-09-04T23:14:53+00:00
01021205101,BOYS MIDDLE SCHOOL HURHANDPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,HURHAND PORA,MS WANIGAM,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1584,74.5064,2026-09-02T17:02:56,1004167,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HURHANDPORA PATTAN BLA,gmshp2125101[at]gmail[dot]com,010212051,1008763,0102120003,1000964,1,27,Pattan,241852,2347,Hurhundpora,Dargam,,,,,2026-27,13,2026-01-28 14:24:23.708,,101,1002,10176,kys_by_year,2026-09-04T23:14:53+00:00
01020301801,BOYS MIDDLE SCHOOL IJARA,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,IJARA,(C6) PAHLIPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.1116,74.1886,2026-09-02T17:02:56,1003198,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Ijara Boniyar Baramulla,msijara4[at]gmail[dot]com,010203018,1008565,0102030006,1001137,1,7014,Noorkah,241796,2563,Ijara,Ijara,,,,,2026-27,13,2026-01-27 19:51:26.867,,101,1002,10169,kys_by_year,2026-09-04T23:14:53+00:00
01020501202,BOYS MIDDLE SCHOOL JANWARA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,JANWARA,C2 GMS WARPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3279,74.5102,2026-09-02T17:02:56,1003403,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,MIDDLE SCHOOL JANWARA,,010205012,1008292,0102050002,1001065,1,36,Zaingeer,242025,2207,Janwara,Janwari,,,,,2026-27,13,2026-01-25 18:50:39.049,,101,1002,10171,kys_by_year,2026-09-04T23:14:54+00:00
01020303201,BOYS MIDDLE SCHOOL JAVIND,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,JAVIND,(C8) NOWSHERA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.1521,74.2223,2026-09-02T17:02:56,1003232,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Javind nowshera boniyar,middleschooljavind[at]gmail[dot]com,010203032,1008578,0102030008,1001139,1,23,Boniyar,241802,2584,Javind,Nowshera B,,,,,2026-27,13,2026-01-27 20:14:59.173,,101,1002,10169,kys_by_year,2026-09-04T23:14:54+00:00
01022200703,BOYS MIDDLE SCHOOL KACHWA MUQAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,KACHWA,KALANTRA PAYEEN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193101,34.1399,74.4131,2026-09-02T17:02:56,1005148,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KACHWA MUQAM WAGOORA BARAMULLA,bmskachwa[at]gmail[dot]com,010222007,1008257,0102220001,1001036,1,35,Wagoora,288825,2484,Kachwa Muqam,Kachwa Muqam B,,,,,2026-27,13,2025-03-03 10:35:33.591,,101,1002,10184,kys_by_year,2026-09-04T23:14:54+00:00
01020701201,BOYS MIDDLE SCHOOL KALAYBAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010207,FATEHGRAH,KALIYBAN,GHS HEEWAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193101,34.171037,74.348374,2026-09-02T17:02:56,1003736,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Pakhtoon Mohalla Kalayban,gmsknh60[at]gmail[dot]com,010207012,1008654,0102070004,1001085,1,7013,Narwah,0,0,,,,,,,2026-27,13,2026-01-31 11:10:01.802,,101,1002,10173,kys_by_year,2026-09-04T23:14:55+00:00
01020402301,BOYS MIDDLE SCHOOL KALSAN CHOOLAN KALSAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,CHOOLAN KALSAN,PS SHUKERLARI,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.138,74.044,2026-09-02T17:02:56,1003332,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Choolen Kalsan Tehsil Uri,Bmskalsan787[at]gmail[dot]com,010204023,1008701,0102040007,1001060,1,7015,Paranpeela,241998,2507,Choolan Kalsan,Choolan,,,,,2026-27,13,2026-01-28 14:02:52.589,,101,1002,10170,kys_by_year,2026-09-04T23:14:55+00:00
01021204309,BOYS MIDDLE SCHOOL KALSARI,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,NEHALPORA,BMS NEHALPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1522,74.538,2026-09-02T17:02:56,1004139,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KALASRI PATTAN BARAMULLA,bmskalsari75[at]GMAIL[dot]COM,010212043,1008759,0102120005,1000966,1,27,Pattan,241856,2348,Nehalpora,Nihalpora-B,,,,,2026-27,13,2026-01-28 14:17:24.49,,101,1002,10176,kys_by_year,2026-09-04T23:14:55+00:00
01021300701,BOYS MIDDLE SCHOOL KANLOO,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,KANLOO,NOWLARI,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1285,74.5373,2026-09-02T17:02:56,1004201,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,kanloo pattan baramulla,Naseerreshi70[at]gmail[dot]com,010213007,1008779,0102130012,1000976,1,7011,Lalpora,241861,2393,Kanloo,Mamoosa B,,,,,2026-27,13,2026-01-25 13:09:07.862,,101,1002,10177,kys_by_year,2026-09-04T23:14:56+00:00
01021701501,BOYS MIDDLE SCHOOL KANTERBUGH,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,KANTER BUGH,BMS ARAMPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193401,34.124331,74.601879,2026-09-02T17:02:56,1004610,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KANTERBUGH SINGHPORA PATTAN 193121,bmskaterbugh72[at]gmail[dot]com,010217015,1007217,0102170005,1001014,1,7017,Sherabad Khore,241911,2372,Kanterbugh,Gk Qasim,,,,,2026-27,13,2026-01-25 20:14:40.423,,101,1002,10180,kys_by_year,2026-09-04T23:14:56+00:00
01020605002,BOYS MIDDLE SCHOOL KARILA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,DAZNA,KANGROOSA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193303,34.2852,74.2246,2026-09-02T17:02:56,1003677,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KARILA DAZNA DANGIWACHA,bmskarila9[at]gmail[dot]com,010206050,1008379,0102060008,1001079,1,7009,Kandi Rafiabad,242409,2274,Dazna,Pazalpora A,,,,,2026-27,13,2026-02-01 22:50:15.467,,101,1002,10172,kys_by_year,2026-09-04T23:14:56+00:00
01022205201,BOYS MIDDLE SCHOOL KAWCHECK,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,KAWACHECK,KAKOTHAL,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193402,34.1495,74.4507,2026-09-02T17:02:56,1005272,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Harnow Kawacheck Tehsil Tangmarg,bmskawacheck[at]gmail[dot]com,010222052,1008557,0102220012,1001046,1,7010,Khaipora,241972,2604,Harnow Kawcheck,Harnow Kawcheck,,,,,2026-27,13,2026-01-23 12:04:40.959,,101,1002,10184,kys_by_year,2026-09-04T23:14:57+00:00
01021302403,BOYS MIDDLE SCHOOL KHAMBYAR,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,KHUMBYAR,TAPPER,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.2086,74.5102,2026-09-02T17:02:56,1004274,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KHAMBYAR PATTAN BARAMULLA,bmskhambyar[at]gmail[dot]com,010213024,1008790,0102130007,1000959,1,27,Pattan,288811,2317,Khamibyar,Wanigam Payeen B,,,,,2026-27,13,2026-01-25 13:01:43.798,,101,1002,10177,kys_by_year,2026-09-04T23:14:57+00:00
01021703201,BOYS MIDDLE SCHOOL KHANPETH,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,KHAN PETH,GMS KHANPETH,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.158623,74.622673,2026-09-02T17:02:56,1004643,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KHANPETH SINGHPORA PATTAN 193121,,010217032,1008189,0102170004,1001013,1,30,Singhpora,241918,2359,Khanpeth,Khanapeth,,,,,2026-27,13,2026-01-25 19:19:29.661,,101,1002,10180,kys_by_year,2026-09-04T23:14:57+00:00
01020202502,BOYS MIDDLE SCHOOL KHANPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,Khanpora A  WARD NO 11,GMS KHANPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193101,34.2085,74.3249,2026-09-02T17:02:56,1003058,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,Akhoon Mohalla Khanpora Baramulla,bmskhanpora22[at]gmail[dot]com,010202025,1008613,0102020007,1001115,1,0,,,,,,248151,Municipal Council Baramulla-Notified Area Council,67973,Baramula (TC) - Ward No.11,2026-27,13,2026-01-24 12:43:09.029,,101,1002,10168,kys_by_year,2026-09-04T23:14:58+00:00
01021202701,BOYS MIDDLE SCHOOL KHARGAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,KHARGAM,CHANDERSEER,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.153,74.4808,2026-09-02T17:02:56,1004093,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KHARGAM PATTAN BARAMULLA,MSKHARGAM[at]GMAIL[dot]COM,010212027,1008746,0102120012,1000972,1,7010,Khaipora,241848,2344,Khargam,Chandeerseer,,,,,2026-27,13,2026-01-28 14:29:42.156,,101,1002,10176,kys_by_year,2026-09-04T23:14:58+00:00
01021604102,BOYS MIDDLE SCHOOL K-PAYEEN,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),KANISPORA-B,KANISPORA (A),Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193103,34.1997,74.3475,2026-09-02T17:02:56,1004552,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KANISPORA PAYEEN SINGHPORA KALAN,gbmskanisporapayeen[at]gmail[dot]com,010216041,1008517,0102160002,1000997,1,22,Baramulla,288802,2450,Kanispora,Kanispora B,,,,,2026-27,13,2026-01-27 19:54:47.301,,101,1002,10179,kys_by_year,2026-09-04T23:14:58+00:00
01021107201,BOYS MIDDLE SCHOOL KRESHHAMA,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,KRESHHAMA,MS KUNZER,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.0778,74.4835,2026-09-02T17:02:56,1004027,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Kreshhsma Kunzer Baramulla,tajamuli368[at]gmail[dot]com,010211072,1008491,0102110007,1001129,1,7011,Lalpora,241830,2390,Krishama,Mughama,,,,,2026-27,13,2026-01-25 22:20:56.063,,101,1002,10175,kys_by_year,2026-09-04T23:14:59+00:00
01021702802,BOYS MIDDLE SCHOOL KRIPALPORA PAYEEN,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,K.P PAYEEN,HS T K BALA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.153772,74.59337,2026-09-02T17:02:56,1004632,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KRIPALPORA PAYEEN SINGHPORA PATTAN 193121,kppayeenbms[at]gmail[dot]com,010217028,1008183,0102170006,1001015,1,30,Singhpora,288818,2356,Mati Pora,K P Payeen B,,,,,2026-27,13,2026-01-25 20:17:11.276,,101,1002,10180,kys_by_year,2026-09-04T23:14:59+00:00
01021704401,BOYS MIDDLE SCHOOL KUGAMDARA,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,KONGAMDARA,BMS KONGAM DARA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1179,74.5869,2026-09-02T17:02:56,1004677,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Kungamdara Singhpora Pattan ,bmsk744[at]gmail[dot]com,010217044,1008200,0102170003,1001012,1,7017,Sherabad Khore,241929,2373,Mehrajpora (Kungamdara),Kungamdara,,,,,2026-27,13,2025-03-03 11:37:36.699,,101,1002,10180,kys_by_year,2026-09-04T23:14:59+00:00
01021501502,BOYS MIDDLE SCHOOL LADOORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,LADOORA,GMS TREGPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.256612,74.392821,2026-09-02T17:02:56,1004370,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Ladoora Rafiabad Baramulla,bmsladoora2025[at]gmail[dot]com,010215015,1007140,0102150009,1000986,1,7012,Nadihal,241892,2307,Ladoora,Ladoora,,,,,2026-27,13,2026-01-22 19:44:31.269,,101,1002,10178,kys_by_year,2026-09-04T23:15:00+00:00
01020502701,BOYS MIDDLE SCHOOL LATISHAT,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,LATISHAT,C5 GMS TUJAR,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.390349,74.400502,2026-09-02T17:02:56,1003481,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,BMS Lattishat Zainagir,bmslatishatt[at]gmail[dot]com,010205027,1008307,0102050005,1001068,1,7018,Tujjar Sharief,242022,2178,Lathishort,Nowpora,,,,,2026-27,13,2026-01-25 18:37:52.374,,101,1002,10171,kys_by_year,2026-09-04T23:15:00+00:00
01020503101,BOYS MIDDLE SCHOOL LOGRIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,LOGRIPORA,C6 BOMAI,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003496,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Lone Mohalla Logripora,middlemslogripora[at]gmail[dot]com,010205031,1008311,0102050006,1001069,1,7018,Tujjar Sharief,242052,2200,Logri Pora,Logripora,,,,,2026-27,13,2026-01-25 18:35:28.974,,101,1002,10171,kys_by_year,2026-09-04T23:15:00+00:00
01021302901,BOYS MIDDLE SCHOOL LOOLIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,LOOLIPORA,GOSHBUGH,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.215591,74.535004,2026-09-02T17:02:56,1004288,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,BOYS MIDDLE SCHOOL LOLIPORA PATTAN,bmslolipora[at]gmail[dot]com,010213029,1006885,0102130011,1000975,1,27,Pattan,241873,2321,Lolipora,Lolipora,,,,,2026-27,13,2026-01-25 13:03:46.669,,101,1002,10177,kys_by_year,2026-09-04T23:15:01+00:00
01021602101,BOYS MIDDLE SCHOOL LT. PRITHPAL SINGH DARDPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),DARDPORA,UPILNA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193103,34.1975,74.3931,2026-09-02T17:02:56,1004527,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,DARDPORA BARAMULLA SINGHPORA KALAN,msdardpora[at]gmail[dot]com,010216021,1007197,0102160014,1001009,1,22,Baramulla,242438,2421,Khaitangan,Khaitangan,,,,,2026-27,13,2026-01-27 19:51:24.342,,101,1002,10179,kys_by_year,2026-09-04T23:15:01+00:00
01020505603,BOYS MIDDLE SCHOOL MACHIPORA RASHIDABAD,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,RASHIDABAD,C7 DUROO,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3539,74.4436,2026-09-02T17:02:56,1003565,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,MACHIPORA RASHIDABAD DANGERPORA,machiporarashidabad[at]gmail[dot]com,010205056,1008333,0102050007,1001070,1,36,Zaingeer,242047,2232,Rashidabad,Rashidabad Machipora,,,,,2026-27,13,2025-03-03 12:30:10.008,,101,1002,10171,kys_by_year,2026-09-04T23:15:01+00:00
01020300101,BOYS MIDDLE SCHOOL MADANAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,MADANAN,(C1) MADANAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.0282,74.1947,2026-09-02T17:02:56,1003135,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,BMS MADANAN TRIKANJAN BONIYAR,BMSMAIDANAN113[at]GMAIL[dot]COM,010203001,1008534,0102030001,1001132,1,23,Boniyar,241810,2597,Maidanan,Madianan,,,,,2026-27,13,2026-01-27 19:09:31.882,,101,1002,10169,kys_by_year,2026-09-04T23:15:02+00:00
01021303501,BOYS MIDDLE SCHOOL MAGRAYPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,MAGRAYPORA,GOSHBUGH,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.232328,74.559813,2026-09-02T17:02:56,1004303,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,MAGRAYPORA ZONE PATTAN,bmsmagraypora12345[at]gmail[dot]com,010213035,1006891,0102130011,1000975,1,27,Pattan,241870,2324,Sultanpora Khoie,Sultanpora A,,,,,2026-27,13,2026-01-25 13:12:46.949,,101,1002,10177,kys_by_year,2026-09-04T23:15:02+00:00
01021803005,BOYS MIDDLE SCHOOL MAHRAJPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,SOPORE,MS CHINKIPORA C1,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193201,34.2896,74.481,2026-09-02T17:02:56,1004791,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,MAHRAJPORA SOPORE BARAMULLA,bmsmehrajpora1966[at]gmail[dot]com,010218030,1002508,0102180001,1001100,1,0,,,,,,248149,Municipal Council Sopore-Notified Area Council,67913,Sopore (TC) - Ward No.17,2026-27,13,2025-03-02 23:45:08.389,,101,1002,10181,kys_by_year,2026-09-04T23:15:02+00:00
